DEPTH,CAL,SP,GR,CNL,DT,DEN,MSFL,RS,RD,Facies,Well Name
2445.2,9.128,102.5,136.8,16.86,91.6,2.436,8.684,9.144,7.852,6,GY1
2445.3,9.1284,102.5,136.8,16.62,91.2,2.4392,10.964,9.24,7.96,6,GY1
2445.4,9.1298,102.5,134,16.46,89.4,2.4624,15.618,9.718,8.42,1,GY1
2445.5,9.133,102.5,130,16.3,87,2.5,24.01,10.55,9.18,1,GY1
2445.6,9.1442,102.5,125.2,16.06,85.4,2.536,24.866,11.518,10.028,1,GY1
2445.7,9.153,102.44,121.6,15.88,84.4,2.5522,21.552,12.138,10.546,1,GY1
2445.8,9.1654,102.36,118.8,15.88,84.8,2.5498,17.852,12.282,10.626,1,GY1
2445.9,9.1818,102.28,117.2,16.18,86.6,2.5332,14.672,11.916,10.246,1,GY1
2446,9.197,102.2,118,16.9,89,2.51,10.04,11.1,9.47,1,GY1
2446.1,9.2034,102.12,119.6,18.02,92.2,2.4916,7.688,10.212,8.638,1,GY1
2446.2,9.2104,102.1,120,19.08,93.6,2.4756,6.776,9.528,8.004,1,GY1
2446.3,9.2172,102.14,118.4,19.88,94.4,2.464,7.116,9.108,7.612,1,GY1
2446.4,9.2236,102.24,115.4,20.3,94.8,2.4582,8.272,8.932,7.432,1,GY1
2446.5,9.23,102.4,113,20.3,94,2.459,9.56,8.9,7.36,1,GY1
2446.6,9.2484,102.48,113,20.3,94,2.4694,8.184,8.892,7.288,1,GY1
2446.7,9.2656,102.62,114.8,20.54,94.6,2.4726,6.226,8.83,7.162,1,GY1
2446.8,9.2764,102.7,118,20.98,95.4,2.4618,4.866,8.722,7.002,1,GY1
2446.9,9.286,102.7,122,21.58,96,2.4338,4.692,8.59,6.83,1,GY1
2447,9.31,102.7,126,22.3,96,2.389,5.7,8.47,6.67,1,GY1
2447.1,9.4484,102.62,129.2,23.02,96.8,2.3402,5.596,8.462,6.598,1,GY1
2447.2,9.5982,102.54,131.2,23.8,97,2.2998,4.34,8.532,6.604,1,GY1
2447.3,9.8986,102.46,132,24.48,97,2.2702,3.448,8.656,6.66,1,GY1
2447.4,10.292,102.36,131.6,24.94,97,2.2516,3.63,8.776,6.722,1,GY1
2447.5,10.524,102.2,130,25.1,97,2.242,4.79,8.8,6.73,1,GY1
2447.6,10.8608,102.04,129.2,24.94,97.8,2.2364,5.142,8.608,6.586,1,GY1
2447.7,11.0518,101.88,128.4,24.42,99.2,2.232,4.798,8.284,6.346,1,GY1
2447.8,11.135,101.76,128,23.74,100.4,2.2276,4.434,7.896,6.07,1,GY1
2447.9,11.1288,101.7,127.6,23.08,101.4,2.2234,4.252,7.51,5.81,1,GY1
2448,11.032,101.7,126,22.6,103,2.221,3.98,7.19,5.61,1,GY1
2448.1,10.6312,101.94,124.4,22.36,103,2.2298,3.308,7.134,5.658,1,GY1
2448.2,10.3234,102.18,121.6,21.94,101.2,2.2422,2.948,7.324,5.946,1,GY1
2448.3,9.9614,102.46,117.6,21.34,97.6,2.2494,3.396,7.728,6.442,1,GY1
2448.4,9.6188,102.76,112.8,20.62,93,2.2414,4.284,8.262,7.062,4,GY1
2448.5,9.59,103,108,19.9,89,2.207,4.38,8.79,7.67,4,GY1
2448.6,9.7372,103.08,105.6,19.82,86.6,2.1518,2.764,9.038,7.99,4,GY1
2448.7,10.092,103.04,106.2,20.28,86.6,2.105,2.09,8.968,7.962,1,GY1
2448.8,10.4032,102.8,109.4,21.48,88.2,2.0774,2.058,8.568,7.59,1,GY1
2448.9,10.6214,102.38,114.6,23.44,91.2,2.0732,2.374,7.884,6.928,1,GY1
2449,10.899,101.9,121,26,96,2.09,2.75,7.02,6.08,1,GY1
2449.1,11.0046,101.5,126.6,28.96,101.6,2.1236,3.398,6.188,5.296,1,GY1
2449.2,11.022,101.22,129.8,31.14,104.8,2.1602,3.944,5.578,4.746,1,GY1
2449.3,10.9464,101.06,131.4,32.02,107.2,2.197,3.872,5.202,4.422,1,GY1
2449.4,10.8008,101.04,131.8,31.4,109.4,2.2326,3.292,5.034,4.288,1,GY1
2449.5,10.636,101.2,131,29.4,111,2.267,2.94,5.01,4.28,1,GY1
2449.6,10.5984,101.28,131,27.64,112.6,2.2982,3.676,5.05,4.312,1,GY1
2449.7,10.5836,101.42,131.6,26.72,113,2.3144,4.646,5.108,4.368,1,GY1
2449.8,10.5356,101.5,132.4,26.68,113,2.3068,4.714,5.196,4.456,1,GY1
2449.9,10.4384,101.5,133.2,27.22,113.2,2.2768,3.816,5.316,4.576,1,GY1
2450,10.316,101.5,134,27.7,114,2.236,2.96,5.46,4.72,1,GY1
2450.1,9.9448,101.58,135.6,27.14,114,2.2208,3.256,5.676,4.92,1,GY1
2450.2,9.5712,101.6,136.6,25.8,111.6,2.2494,4.14,6.012,5.276,1,GY1
2450.3,9.3176,101.64,137.4,23.96,108,2.313,5.312,6.512,5.828,1,GY1
2450.4,9.1836,101.7,137.8,21.94,104,2.3968,7.13,7.2,6.592,1,GY1
2450.5,9.046,101.7,137,20.1,100,2.48,10.61,8.08,7.56,1,GY1
2450.6,9.0236,101.62,134.6,18.9,96,2.5224,15.522,8.968,8.536,1,GY1
2450.7,9.0108,101.54,131.6,18.18,94.4,2.5498,15.784,9.652,9.302,1,GY1
2450.8,9.006,101.38,128.8,17.9,94.4,2.5586,13.332,10.02,9.742,1,GY1
2450.9,9.0062,101.14,127,18.02,95.8,2.545,10.278,10.032,9.812,2,GY1
2451,9.007,100.9,127,18.5,99,2.505,8.91,9.72,9.54,1,GY1
2451.1,9.0078,100.74,128.6,19.46,103,2.4554,8.454,9.144,9.004,1,GY1
2451.2,9.008,100.58,130.2,20.6,105.8,2.4178,7.44,8.574,8.486,1,GY1
2451.3,9.0076,100.46,131.8,21.72,107.4,2.391,6.424,8.102,8.078,1,GY1
2451.4,9.0068,100.42,133.2,22.6,107.8,2.3722,5.824,7.786,7.83,1,GY1
2451.5,9.006,100.5,134,23,107,2.357,5.92,7.65,7.75,1,GY1
2451.6,9.0052,100.5,134.8,22.76,106.2,2.3514,7.224,7.682,7.846,1,GY1
2451.7,9.005,100.5,135,22.28,105.4,2.3596,8.99,7.804,8.032,1,GY1
2451.8,9.0046,100.46,135.4,21.76,103.8,2.3812,10.422,8.024,8.32,1,GY1
2451.9,9.004,100.4,136.6,21.36,101.4,2.4122,11.482,8.338,8.702,1,GY1
2452,9.004,100.4,139,21.2,99,2.445,12.89,8.73,9.15,1,GY1
2452.1,9.0048,100.4,140.6,21.28,97.4,2.4626,13.77,9.09,9.542,1,GY1
2452.2,9.0068,100.46,140.4,21.6,97,2.4622,12.544,9.288,9.73,1,GY1
2452.3,9.0092,100.66,138.8,21.96,97,2.4506,10.124,9.284,9.686,1,GY1
2452.4,9.015,100.98,136.4,22.24,97.2,2.4344,7.548,9.068,9.414,1,GY1
2452.5,9.031,101.3,134,22.4,98,2.42,5.98,8.66,8.95,1,GY1
2452.6,9.0598,101.78,133.2,22.32,98.8,2.4216,6.452,8.132,8.374,1,GY1
2452.7,9.0778,102.38,133,22.36,99.6,2.4352,7.338,7.634,7.858,1,GY1
2452.8,9.0946,103.02,133.4,22.56,100,2.4544,7.862,7.214,7.442,1,GY1
2452.9,9.1106,103.64,134,22.94,100.2,2.4708,7.916,6.904,7.152,1,GY1
2453,9.117,104.2,134,23.5,101,2.474,8.06,6.72,7,1,GY1
2453.1,9.1186,104.68,134,23.9,102.6,2.4564,8.14,6.6,6.912,1,GY1
2453.2,9.1208,105.1,133.4,23.94,104.2,2.431,7.248,6.498,6.818,1,GY1
2453.3,9.1188,105.38,133.4,23.7,106.2,2.4062,5.864,6.398,6.714,1,GY1
2453.4,9.1112,105.52,134.6,23.34,108.4,2.3872,4.472,6.302,6.606,1,GY1
2453.5,9.1,105.6,137,23.1,110,2.376,3.56,6.23,6.51,1,GY1
2453.6,9.0624,105.68,139.4,23.34,110.8,2.3712,3.416,6.214,6.502,1,GY1
2453.7,9.035,105.76,143,23.58,111,2.367,4.01,6.27,6.584,1,GY1
2453.8,9.001,105.84,146.2,23.66,110.6,2.363,5.242,6.41,6.76,1,GY1
2453.9,8.9602,105.92,148.2,23.46,109.4,2.361,6.662,6.638,7.024,1,GY1
2454,8.929,106,149,22.9,107,2.365,7.47,6.95,7.36,1,GY1
2454.1,8.9186,106.08,148.2,22.26,103.8,2.3826,7.838,7.222,7.656,1,GY1
2454.2,8.9064,106.1,146.2,21.8,101.8,2.405,8.242,7.392,7.85,1,GY1
2454.3,8.8976,106.06,143.8,21.6,100.6,2.4242,7.902,7.448,7.918,1,GY1
2454.4,8.8938,105.98,141.6,21.68,100,2.4348,6.84,7.406,7.87,1,GY1
2454.5,8.893,105.9,140,22,100,2.434,5.88,7.31,7.75,1,GY1
2454.6,8.8922,105.9,140,22.32,101.6,2.4276,6.2,7.174,7.598,1,GY1
2454.7,8.8926,105.84,140,22.58,103.2,2.426,6.628,7.038,7.452,1,GY1
2454.8,8.893,105.84,140,22.66,104.4,2.4304,6.84,6.906,7.316,1,GY1
2454.9,8.892,105.9,140,22.5,104.8,2.4394,6.91,6.782,7.19,1,GY1
2455,8.888,105.9,140,22.1,104,2.449,7.31,6.67,7.07,1,GY1
2455.1,8.8832,105.98,139.2,21.62,103.2,2.4522,7.262,6.566,6.95,1,GY1
2455.2,8.8694,106,138.4,21.38,102.4,2.4494,6.806,6.51,6.884,1,GY1
2455.3,8.8534,105.96,137.2,21.46,101.2,2.4438,6.598,6.558,6.944,1,GY1
2455.4,8.8408,105.88,135.6,21.72,99.2,2.4396,7.206,6.754,7.178,1,GY1
2455.5,8.836,105.8,134,21.8,96,2.442,9.11,7.13,7.61,1,GY1
2455.6,8.8328,105.72,133.2,21.24,92,2.4572,13.438,7.722,8.282,1,GY1
2455.7,8.8314,105.58,132.4,20.32,88.6,2.479,14.01,8.332,8.978,1,GY1
2455.8,8.8306,105.42,131.2,19.52,85.8,2.501,12.714,8.804,9.51,1,GY1
2455.9,8.83,105.24,130,19.16,84,2.5188,11.66,9.012,9.734,4,GY1
2456,8.83,105,130,19.4,84,2.53,13.18,8.86,9.55,1,GY1
2456.1,8.8292,104.76,132.4,20.04,88,2.5292,11.5,8.308,8.918,1,GY1
2456.2,8.8284,104.52,135.4,20.56,92,2.5206,8.854,7.702,8.232,6,GY1
2456.3,8.828,104.28,138.2,20.88,96,2.507,6.814,7.122,7.58,6,GY1
2456.4,8.8284,104.02,140.8,21.04,99.8,2.494,5.804,6.612,7.004,1,GY1
2456.5,8.83,103.7,144,21.2,103,2.49,5.1,6.18,6.5,1,GY1
2456.6,8.8308,103.3,145.6,21.44,105.4,2.5044,4.836,5.844,6.124,1,GY1
2456.7,8.8322,102.84,146,21.74,106,2.5254,5.064,5.628,5.898,1,GY1
2456.8,8.8334,102.32,145.2,22.02,106,2.5486,5.4,5.532,5.806,1,GY1
2456.9,8.8342,101.72,143.2,22.22,105.6,2.5708,5.636,5.538,5.82,1,GY1
2457,8.835,101,140,22.3,104,2.59,5.74,5.61,5.9,1,GY1
2457.1,8.8342,100.2,137.6,22.22,103.2,2.5964,5.932,5.706,6.004,1,GY1
2457.2,8.8334,99.46,135.8,22.02,102.4,2.5872,6.088,5.772,6.084,1,GY1
2457.3,8.8326,98.74,135.4,21.66,101.6,2.5656,6.116,5.804,6.132,1,GY1
2457.4,8.8318,98.08,136.6,21.18,100.8,2.539,5.992,5.802,6.142,1,GY1
2457.5,8.831,97.6,139,20.7,100,2.519,5.76,5.77,6.11,1,GY1
2457.6,8.831,97.2,142.2,20.38,99.2,2.5166,5.768,5.714,6.046,1,GY1
2457.7,8.8304,96.98,143.6,20.18,99,2.5154,6.016,5.664,5.982,1,GY1
2457.8,8.8304,96.94,142.8,20.14,99,2.5094,6.212,5.644,5.95,1,GY1
2457.9,8.831,97.04,140.6,20.26,98.6,2.5008,6.256,5.664,5.974,1,GY1
2458,8.831,97.2,139,20.5,97,2.5,6.24,5.72,6.07,1,GY1
2458.1,8.8318,97.52,137.4,20.74,96.2,2.5192,6.536,5.832,6.246,1,GY1
2458.2,8.832,97.84,137.6,20.92,96.6,2.533,6.67,5.968,6.452,1,GY1
2458.3,8.832,98.16,139.6,20.88,97.4,2.5326,6.618,6.12,6.656,1,GY1
2458.4,8.8322,98.48,143,20.62,98.4,2.5168,6.55,6.278,6.836,1,GY1
2458.5,8.833,98.8,147,20.3,100,2.492,6.83,6.43,6.98,1,GY1
2458.6,8.833,99.12,149.4,20.38,102.4,2.4648,7.302,6.534,7.06,6,GY1
2458.7,8.8336,99.44,149.4,20.7,104.8,2.4388,7.198,6.596,7.098,1,GY1
2458.8,8.8336,99.76,147.8,21.18,106.4,2.42,6.474,6.624,7.11,1,GY1
2458.9,8.833,100.1,145.8,21.72,107.2,2.412,5.516,6.624,7.102,1,GY1
2459,8.833,100.5,145,22.2,108,2.416,5.14,6.6,7.07,1,GY1
2459.1,8.8314,100.98,146.6,22.52,107.2,2.4264,5.868,6.528,6.982,1,GY1
2459.2,8.8298,101.34,148.8,22.66,106.4,2.4398,6.254,6.402,6.816,1,GY1
2459.3,8.8286,101.66,151.2,22.66,106,2.4562,6.202,6.226,6.584,1,GY1
2459.4,8.8278,101.94,153,22.64,106.2,2.4752,5.866,6.012,6.306,1,GY1
2459.5,8.827,102.1,153,22.8,107,2.496,5.65,5.78,6.01,1,GY1
2459.6,8.827,102.26,152.2,23.36,107.8,2.5096,5.298,5.596,5.778,1,GY1
2459.7,8.827,102.36,149.6,23.74,107.4,2.5124,5.078,5.52,5.684,1,GY1
2459.8,8.827,102.4,145.2,23.66,105.8,2.5044,5.05,5.596,5.776,1,GY1
2459.9,8.8274,102.42,139.2,23.04,102.8,2.4882,5.508,5.846,6.072,1,GY1
2460,8.829,102.5,132,22,98,2.469,6.98,6.27,6.56,1,GY1
2460.1,8.8434,102.58,124,20.96,93.2,2.4586,9.404,6.75,7.096,1,GY1
2460.2,8.8734,102.66,117.2,20.16,90.2,2.4608,8.318,7.086,7.464,4,GY1
2460.3,8.9018,102.74,112.8,19.68,89.4,2.4708,6.406,7.206,7.576,4,GY1
2460.4,8.9274,102.82,111.6,19.6,90.8,2.4826,5.208,7.078,7.394,4,GY1
2460.5,8.965,102.9,114,20,94,2.489,5.12,6.71,6.93,1,GY1
2460.6,8.985,102.9,120.4,20.72,98,2.473,4.968,6.134,6.274,1,GY1
2460.7,8.9936,102.84,126.2,21.08,100.8,2.4414,4.618,5.618,5.714,1,GY1
2460.8,8.9976,102.76,130.6,21.04,102,2.401,4.278,5.258,5.346,1,GY1
2460.9,9.0002,102.68,133.2,20.7,101.6,2.3594,4.322,5.132,5.246,1,GY1
2461,9.001,102.6,134,20.3,100,2.325,5.29,5.3,5.47,1,GY1
2461.1,9.001,102.36,133.2,19.98,97.6,2.3074,7.682,5.828,6.086,1,GY1
2461.2,9.0016,102.06,131.2,19.42,94,2.3042,9.09,6.674,7.038,1,GY1
2461.3,9.0024,101.74,127.2,18.58,89.6,2.3194,11.366,7.866,8.346,1,GY1
2461.4,9.003,101.38,121.6,17.54,85.2,2.354,16.972,9.376,9.984,6,GY1
2461.5,9.003,100.9,116,16.5,82,2.406,28.98,11.12,11.88,6,GY1
2461.6,9.0022,100.5,112,15.7,79.6,2.4644,25.284,13.048,13.92,1,GY1
2461.7,9.0014,100.1,110.4,15.08,77.8,2.5114,20.826,14.838,15.738,6,GY1
2461.8,9.0002,99.78,110.8,14.6,76.6,2.5426,20.178,16.274,17.098,6,GY1
2461.9,8.999,99.56,112.4,14.28,76.4,2.558,23.182,17.156,17.812,6,GY1
2462,8.999,99.4,114,14.2,78,2.562,24.95,17.3,17.74,6,GY1
2462.1,8.999,99.4,114.8,14.52,78.8,2.5628,18.926,16.828,17.108,1,GY1
2462.2,9.0002,99.4,114.4,15.08,79.6,2.563,15.956,16.188,16.356,1,GY1
2462.3,9.0014,99.44,114,15.8,80.8,2.5586,16.048,15.412,15.512,1,GY1
2462.4,9.002,99.52,114.2,16.52,82.8,2.5462,16.986,14.496,14.554,6,GY1
2462.5,9.002,99.6,115,17,86,2.523,14.33,13.4,13.41,1,GY1
2462.6,9.0028,99.6,118.2,17.08,88.4,2.4894,9.722,12.184,12.13,1,GY1
2462.7,9.0042,99.6,122,17.4,91.4,2.4606,7.634,11.082,10.946,6,GY1
2462.8,9.0058,99.64,125.2,18.08,94.2,2.4402,7.442,10.126,9.902,6,GY1
2462.9,9.0082,99.7,127,19.08,96.4,2.4298,8.428,9.33,9.018,6,GY1
2463,9.013,99.7,127,20.2,98,2.429,9.78,8.69,8.29,6,GY1
2463.1,9.0154,99.78,127,21.08,98.8,2.4442,9.996,8.21,7.754,6,GY1
2463.2,9.0184,99.92,127,21.54,99.6,2.4666,9.66,7.826,7.308,1,GY1
2463.3,9.0196,100.08,127.8,21.78,100.4,2.4874,8.932,7.514,6.944,1,GY1
2463.4,9.019,100.26,129.2,21.94,101.4,2.4998,8.04,7.262,6.658,1,GY1
2463.5,9.019,100.5,130,22.1,103,2.499,7.28,7.07,6.45,1,GY1
2463.6,9.0174,100.74,129.2,22.26,104.6,2.503,7.024,6.95,6.322,1,GY1
2463.7,9.0158,100.98,127.2,22.54,106.2,2.5088,6.978,6.866,6.236,1,GY1
2463.8,9.0146,101.22,126,22.9,107.4,2.5124,7.042,6.806,6.176,1,GY1
2463.9,9.014,101.46,126.4,23.26,108.2,2.5138,7.078,6.764,6.134,1,GY1
2464,9.014,101.7,128,23.5,109,2.517,6.91,6.74,6.11,1,GY1
2464.1,9.0164,101.86,130.4,23.42,109,2.5202,6.694,6.748,6.102,1,GY1
2464.2,9.0188,102.02,132.2,23.22,109.6,2.5162,6.958,6.774,6.118,1,GY1
2464.3,9.0236,102.1,133.8,22.82,110,2.4998,7.51,6.83,6.166,1,GY1
2464.4,9.0302,102.1,135.6,22.16,109.6,2.471,7.938,6.944,6.272,1,GY1
2464.5,9.035,102.1,138,21.2,108,2.435,7.61,7.16,6.48,1,GY1
2464.6,9.0358,102.02,139.6,19.44,105.6,2.4134,7.506,7.56,6.864,1,GY1
2464.7,9.0336,101.88,139.4,17.14,101.4,2.4092,9.376,8.176,7.47,1,GY1
2464.8,9.0304,101.68,137,14.86,96.6,2.4208,12.86,9.12,8.41,1,GY1
2464.9,9.027,101.42,132.8,13,91.4,2.4474,16.234,10.524,9.804,6,GY1
2465,9.023,101.1,128,11.8,85,2.489,16.41,12.54,11.78,6,GY1
2465.1,9.0222,100.78,124,11.32,78.6,2.5418,21.082,15.364,14.292,6,GY1
2465.2,9.0226,100.52,120.6,10.96,74,2.5742,63.566,17.816,16.234,6,GY1
2465.3,9.0246,100.28,117.8,10.68,71.6,2.5746,73.754,19.224,17.07,6,GY1
2465.4,9.0308,100.08,115.8,10.42,72.2,2.5342,40.292,19.082,16.454,6,GY1
2465.5,9.046,100,115,10.1,77,2.447,10.58,17.05,14.23,6,GY1
2465.6,9.0628,100,118.2,10.26,85.8,2.3366,5.452,14.05,11.374,6,GY1
2465.7,9.0934,100.18,123.2,11.02,94.6,2.2448,3.012,11.35,8.944,1,GY1
2465.8,9.1106,100.46,128.4,12.58,101.4,2.1932,2.384,9.366,7.24,1,GY1
2465.9,9.106,100.84,132.6,14.76,105,2.1918,3.252,8.262,6.348,1,GY1
2466,9.09,101.4,135,17,105,2.239,5.86,7.95,6.14,1,GY1
2466.1,9.0532,101.96,133.4,17.8,98.6,2.3366,9.556,8.518,6.676,1,GY1
2466.2,9.0362,102.4,129.4,17.28,91.6,2.4348,15.322,9.452,7.482,1,GY1
2466.3,9.0286,102.76,125,16.28,86,2.5136,21.498,10.496,8.354,1,GY1
2466.4,9.025,103,121.8,15.38,83,2.5596,23.362,11.43,9.118,1,GY1
2466.5,9.025,103,121,14.9,83,2.566,13.13,12.07,9.63,6,GY1
2466.6,9.025,102.84,122.6,15.06,83.8,2.5484,10.554,12.27,9.806,6,GY1
2466.7,9.0244,102.62,124.2,15.4,85.2,2.5326,11.878,12.23,9.82,1,GY1
2466.8,9.0224,102.42,125,15.84,86,2.5282,14.666,11.97,9.688,1,GY1
2466.9,9.0196,102.28,124.6,16.28,86,2.5372,16.58,11.508,9.41,1,GY1
2467,9.018,102.2,123,16.6,86,2.554,15.38,10.86,8.97,1,GY1
2467.1,9.018,102.12,122.2,16.76,88.4,2.5524,7.5,9.948,8.274,4,GY1
2467.2,9.021,101.98,122,16.92,92,2.5166,3.856,8.892,7.41,4,GY1
2467.3,9.0246,101.82,123.6,17.28,96.4,2.4594,2.72,7.832,6.522,1,GY1
2467.4,9.0284,101.64,127.2,18.06,101,2.3968,2.948,6.908,5.746,1,GY1
2467.5,9.034,101.4,132,19.5,105,2.348,3.98,6.26,5.21,1,GY1
2467.6,9.0396,101.24,136.8,21.34,108.2,2.3368,5.06,6.044,5.042,1,GY1
2467.7,9.0428,101.14,139.2,22.7,108.4,2.3496,6.128,6.008,5.018,1,GY1
2467.8,9.046,101.1,140.8,23.3,106.8,2.38,6.948,6.088,5.094,1,GY1
2467.9,9.049,101.1,141.8,23.16,104.8,2.4174,7.298,6.236,5.232,1,GY1
2468,9.049,101.1,141,22.6,104,2.447,6.97,6.42,5.4,1,GY1
2468.1,9.0418,101.1,140.2,22.04,102.4,2.459,7.178,6.636,5.616,1,GY1
2468.2,9.031,101.1,138.2,21.66,101.4,2.4644,8.592,6.864,5.85,1,GY1
2468.3,9.0218,101.14,135.4,21.38,101,2.4696,9.696,7.076,6.066,1,GY1
2468.4,9.0152,101.22,132.6,21.18,101,2.4778,9.642,7.248,6.242,1,GY1
2468.5,9.008,101.3,131,21.1,101,2.489,8.25,7.36,6.37,1,GY1
2468.6,9.008,101.46,130.2,21.02,101.8,2.4946,7.754,7.456,6.514,1,GY1
2468.7,9.008,101.68,129.4,20.76,102,2.4942,7.78,7.648,6.772,1,GY1
2468.8,9.0084,101.92,129,20.32,101.2,2.4894,8.744,7.984,7.188,1,GY1
2468.9,9.0092,102.18,128.6,19.68,99.2,2.4848,11.384,8.492,7.784,1,GY1
2469,9.01,102.5,127,18.8,96,2.488,16.76,9.18,8.56,1,GY1
2469.1,9.0108,102.74,126.2,17.92,93.6,2.504,19.08,9.948,9.384,1,GY1
2469.2,9.0116,103.04,124.8,17.22,91.8,2.5248,17.266,10.632,10.112,1,GY1
2469.3,9.012,103.4,122.8,16.82,90.6,2.544,14.414,11.172,10.676,1,GY1
2469.4,9.0116,103.82,120.6,16.7,90,2.5584,12.308,11.536,11.044,1,GY1
2469.5,9.01,104.3,119,16.7,90,2.568,11.42,11.72,11.22,1,GY1
2469.6,9.0084,104.78,119,16.7,90,2.5784,13.788,11.68,11.156,1,GY1
2469.7,9.008,105.26,120.2,16.58,90,2.5894,15.88,11.526,10.984,1,GY1
2469.8,9.008,105.74,122.2,16.46,90.4,2.597,15.212,11.302,10.744,1,GY1
2469.9,9.008,106.2,124.4,16.4,91.4,2.5966,12.194,11.026,10.452,1,GY1
2470,9.008,106.6,126,16.4,93,2.583,10.13,10.69,10.1,1,GY1
2470.1,9.0072,106.84,126,16.8,96.2,2.5566,10.13,10.202,9.604,1,GY1
2470.2,9.007,107.02,127.2,17.68,98.8,2.5296,10.142,9.612,9.012,1,GY1
2470.3,9.0066,107.1,128.8,18.92,101.2,2.504,9.622,8.988,8.408,1,GY1
2470.4,9.006,107.12,130.4,20.36,103.4,2.4806,8.672,8.392,7.858,1,GY1
2470.5,9.006,107.2,132,21.8,105,2.459,8.04,7.88,7.41,1,GY1
2470.6,9.0036,107.2,132.8,22.84,106.6,2.4398,8.024,7.432,7.002,1,GY1
2470.7,9.0012,107.2,133.6,23.46,108.2,2.4248,7.846,6.942,6.54,1,GY1
2470.8,9,107.2,135.6,23.82,109.8,2.4148,7.29,6.426,6.044,1,GY1
2470.9,9,107.18,138.8,23.98,111.4,2.4094,6.366,5.916,5.552,1,GY1
2471,9,107.1,142,23.9,113,2.407,5.31,5.46,5.12,1,GY1
2471.1,9,106.94,144.4,23.74,113,2.4014,4.846,5.172,4.864,1,GY1
2471.2,9.0006,106.84,145,23.34,111.8,2.3952,4.862,5.064,4.794,1,GY1
2471.3,9.0014,106.72,143,22.66,109.4,2.3948,5.318,5.192,4.97,1,GY1
2471.4,9.002,106.56,139,21.76,105.8,2.4052,6.472,5.59,5.428,1,GY1
2471.5,9.002,106.4,135,20.8,101,2.43,8.88,6.27,6.18,1,GY1
2471.6,9.0012,106.16,130.2,20.32,97,2.4676,14.528,7.198,7.18,1,GY1
2471.7,9.001,105.92,127.8,20.02,94.2,2.501,15.118,8.132,8.12,1,GY1
2471.8,9.001,105.64,127.8,19.74,92.6,2.5334,12.73,8.888,8.82,1,GY1
2471.9,9.0012,105.32,129.6,19.46,92.2,2.5654,9.51,9.318,9.142,1,GY1
2472,9.002,105,132,19.3,93,2.595,7.67,9.31,8.99,1,GY1
2472.1,9.0028,104.84,134.4,19.62,95.4,2.5982,6.918,8.726,8.302,1,GY1
2472.2,9.003,104.68,135,20.3,97.8,2.5828,7.084,7.992,7.506,1,GY1
2472.3,9.003,104.64,134.6,21.06,99.8,2.5564,7.632,7.24,6.738,1,GY1
2472.4,9.0026,104.74,134.2,21.56,101.4,2.5266,7.858,6.566,6.086,1,GY1
2472.5,9.001,104.9,135,21.4,103,2.501,6.89,6.03,5.59,1,GY1
2472.6,8.9978,105.22,135.8,20.76,103.8,2.481,6.178,5.638,5.238,1,GY1
2472.7,8.9886,105.48,137.2,20.18,104,2.4688,6.006,5.336,4.97,1,GY1
2472.8,8.979,105.72,138,19.86,104,2.4664,6.05,5.116,4.774,1,GY1
2472.9,8.9694,105.96,138.2,19.88,103.8,2.473,6.056,4.97,4.64,1,GY1
2473,8.955,106.2,139,20.2,103,2.485,5.84,4.89,4.56,1,GY1
2473.1,8.9462,106.44,139,20.6,102.2,2.4946,5.744,4.898,4.56,1,GY1
2473.2,8.9428,106.62,138.4,20.7,101.4,2.4982,6.11,4.918,4.584,1,GY1
2473.3,8.94,106.74,138,20.62,101,2.4958,6.466,4.93,4.608,1,GY1
2473.4,8.9282,106.8,138,20.5,101,2.4872,6.37,4.928,4.62,1,GY1
2473.5,8.893,106.8,138,20.5,101,2.472,5.41,4.92,4.62,1,GY1
2473.6,8.8578,106.72,138.8,20.66,101,2.452,4.722,4.936,4.628,1,GY1
2473.7,8.7926,106.64,139,20.7,101,2.4338,4.268,4.982,4.66,1,GY1
2473.8,8.7498,106.48,138.6,20.62,100.6,2.4226,4.2,5.058,4.728,1,GY1
2473.9,8.7486,106.24,137.6,20.44,100,2.4228,4.746,5.162,4.834,1,GY1
2474,8.775,106,136,20.2,100,2.438,6.21,5.29,4.97,1,GY1
2474.1,8.847,105.84,134.4,20.12,100,2.4724,7.65,5.434,5.138,1,GY1
2474.2,8.8842,105.68,134,20.04,100.6,2.5104,7.452,5.554,5.288,1,GY1
2474.3,8.9094,105.56,134.8,20,101.4,2.5452,6.684,5.634,5.384,1,GY1
2474.4,8.9322,105.48,136.4,20.1,102.2,2.5706,6.018,5.65,5.4,1,GY1
2474.5,8.949,105.4,138,20.5,103,2.581,5.73,5.57,5.32,1,GY1
2474.6,8.961,105.32,138,21.22,103.8,2.5746,5.834,5.386,5.128,1,GY1
2474.7,8.9808,105.3,137.4,21.76,104,2.5634,5.704,5.184,4.918,1,GY1
2474.8,8.9976,105.26,137,21.88,103.6,2.5514,5.336,5.028,4.762,1,GY1
2474.9,9.0064,105.16,136.6,21.46,102.2,2.5416,4.894,4.982,4.734,1,GY1
2475,9.008,105,135,20.5,99,2.536,4.71,5.11,4.91,1,GY1
2475.1,9.0096,104.84,131.8,19.22,93.4,2.5344,5.15,5.566,5.446,1,GY1
2475.2,9.0112,104.5,126.2,17.88,89,2.5322,7.642,6.25,6.216,1,GY1
