DEPTH,GR,CNL,DT,DEN,MSFL,RS,RD,Well Name,Facies
2514.3400,132.0738,21.4701,104.0464,2.5193,10.3956,7.4123,6.8764,1,1
2514.3600,133.0104,21.3323,104.0871,2.5215,10.0988,7.5109,6.9611,1,1
2514.3800,133.9997,21.1826,104.1650,2.5237,9.8065,7.6071,7.0423,1,1
2514.4000,135.0426,21.0194,104.2988,2.5258,9.5331,7.7009,7.1198,1,1
2514.4200,136.1397,20.8422,104.4961,2.5278,9.2843,7.7921,7.1935,1,1
2514.4400,137.2748,20.6577,104.7210,2.5299,9.0645,7.8794,7.2625,1,1
2514.4600,138.4087,20.4819,104.8855,2.5320,8.8843,7.9593,7.3243,1,1
2514.4800,139.5394,20.3158,104.9848,2.5342,8.7444,8.0314,7.3790,1,1
2514.5000,140.6637,20.1628,104.9973,2.5365,8.6513,8.0951,7.4258,1,1
2514.5200,141.7802,20.0243,104.9144,2.5390,8.6078,8.1499,7.4645,1,1
2514.5400,142.8714,19.9000,104.7500,2.5416,8.6019,8.1962,7.4955,1,1
2514.5600,143.8947,19.7894,104.5384,2.5443,8.6045,8.2352,7.5203,1,1
2514.5800,144.8480,19.6923,104.2817,2.5472,8.6139,8.2669,7.5389,1,1
2514.6000,145.7254,19.6092,103.9883,2.5502,8.6240,8.2914,7.5513,1,1
2514.6200,146.5245,19.5401,103.6616,2.5534,8.6323,8.3087,7.5576,1,1
2514.6400,147.2329,19.4843,103.2924,2.5568,8.6399,8.3192,7.5582,1,1
2514.6600,147.8203,19.4399,102.8585,2.5602,8.6494,8.3237,7.5540,1,1
2514.6800,148.2847,19.4068,102.3585,2.5638,8.6608,8.3224,7.5450,1,1
2514.7000,148.6171,19.3858,101.7859,2.5675,8.6740,8.3152,7.5313,1,1
2514.7200,148.8137,19.3773,101.1382,2.5714,8.6888,8.3021,7.5128,1,1
2514.7400,148.8825,19.3770,100.4230,2.5753,8.7068,8.2837,7.4901,1,1
2514.7600,148.8426,19.3748,99.6592,2.5793,8.7315,8.2615,7.4644,1,1
2514.7800,148.6951,19.3700,98.8474,2.5832,8.7634,8.2355,7.4360,1,1
2514.8000,148.4405,19.3618,97.9865,2.5871,8.8065,8.2056,7.4046,1,1
2514.8200,148.0790,19.3499,97.0759,2.5911,8.8626,8.1719,7.3703,1,1
2514.8400,147.6207,19.3297,96.1323,2.5949,8.9196,8.1356,7.3343,1,1
2514.8600,147.0903,19.2902,95.1968,2.5981,8.9479,8.1000,7.2997,1,1
2514.8800,146.4889,19.2308,94.2713,2.6005,8.9458,8.0654,7.2665,1,1
2514.9000,145.8173,19.1474,93.3571,2.6021,8.9030,8.0321,7.2353,1,1
2514.9200,145.0757,19.0383,92.4549,2.6027,8.8155,8.0004,7.2063,1,1
2514.9400,144.2802,18.9095,91.5904,2.6025,8.6977,7.9710,7.1801,1,1
2514.9600,143.4697,18.7755,90.8267,2.6015,8.5852,7.9457,7.1584,1,1
2514.9800,142.6463,18.6371,90.1674,2.5997,8.4799,7.9247,7.1412,1,1
2515.0000,141.8155,18.4968,89.6346,2.5971,8.3869,7.9082,7.1288,1,1
2515.0200,140.9796,18.3556,89.2371,2.5937,8.3084,7.8962,7.1212,1,1
2515.0400,140.1485,18.2145,88.9453,2.5896,8.2503,7.8895,7.1191,1,1
2515.0600,139.3465,18.0758,88.6873,2.5849,8.2267,7.8896,7.1240,1,1
2515.0800,138.5751,17.9396,88.4590,2.5797,8.2387,7.8967,7.1359,1,1
2515.1000,137.8392,17.8062,88.2481,2.5739,8.2912,7.9111,7.1551,1,1
2515.1200,137.1409,17.6758,88.0493,2.5676,8.3862,7.9329,7.1817,1,1
2515.1400,136.4822,17.5495,87.8577,2.5608,8.5180,7.9622,7.2158,1,1
2515.1600,135.8680,17.4303,87.6611,2.5537,8.6723,7.9998,7.2582,1,1
2515.1800,135.2987,17.3183,87.4590,2.5464,8.8483,8.0456,7.3088,1,1
2515.2000,134.7786,17.2138,87.2486,2.5388,9.0459,8.0999,7.3679,1,1
2515.2200,134.3096,17.1170,87.0288,2.5309,9.2649,8.1627,7.4355,1,1
2515.2400,133.8812,17.0289,86.7971,2.5228,9.4963,8.2339,7.5115,1,1
2515.2600,133.4681,16.9517,86.5474,2.5148,9.7181,8.3133,7.5956,1,1
2515.2800,133.0692,16.8857,86.2794,2.5067,9.9286,8.4007,7.6877,1,1
2515.3000,132.6846,16.8320,85.9945,2.4988,10.1112,8.4963,7.7883,1,1
2515.3200,132.3146,16.7909,85.6931,2.4910,10.2592,8.6001,7.8973,1,1
2515.3400,131.9399,16.7603,85.3647,2.4832,10.4150,8.7118,8.0139,1,1
2515.3600,131.5139,16.7349,84.9839,2.4754,10.6820,8.8301,8.1358,1,1
2515.3800,131.0342,16.7145,84.5484,2.4675,11.0665,8.9551,8.2631,1,1
2515.4000,130.4929,16.6969,84.0321,2.4595,11.6001,9.0879,8.3964,1,1
2515.4200,129.8870,16.6814,83.4245,2.4514,12.2957,9.2289,8.5362,1,1
2515.4400,129.2084,16.6713,82.7992,2.4432,13.1167,9.3734,8.6779,1,1
2515.4600,128.4379,16.6748,82.3359,2.4348,13.9730,9.5099,8.8100,1,1
2515.4800,127.5742,16.6922,82.0452,2.4262,14.8611,9.6378,8.9321,1,1
2515.5000,126.6105,16.7257,81.9787,2.4175,15.7904,9.7547,9.0417,1,1
2515.5200,125.5440,16.7762,82.1576,2.4086,16.7648,9.8597,9.1378,1,1
2515.5400,124.3821,16.8419,82.5284,2.3996,17.6897,9.9526,9.2205,1,1
2515.5600,123.1432,16.9184,82.9607,2.3904,18.3334,10.0335,9.2905,1,1
2515.5800,121.8279,17.0056,83.4473,2.3810,18.6825,10.1024,9.3478,1,1
2515.6000,120.4301,17.1029,83.9640,2.3714,18.6693,10.1590,9.3923,1,1
2515.6200,118.9475,17.2100,84.5009,2.3617,18.2661,10.2033,9.4240,1,1
2515.6400,117.4132,17.3262,85.0573,2.3518,17.5393,10.2353,9.4429,1,1
2515.6600,115.9085,17.4498,85.6319,2.3418,16.6514,10.2545,9.4487,1,1
2515.6800,114.4377,17.5804,86.2245,2.3318,15.6101,10.2610,9.4414,1,1
2515.7000,113.0122,17.7178,86.8336,2.3217,14.4242,10.2546,9.4210,1,1
2515.7200,111.6367,17.8616,87.4586,2.3115,13.0973,10.2351,9.3873,1,1
2515.7400,110.3303,18.0122,88.0980,2.3014,11.7053,10.2030,9.3407,1,1
2515.7600,109.1400,18.1705,88.7482,2.2913,10.4340,10.1593,9.2824,1,6
2515.7800,108.0681,18.3366,89.4087,2.2812,9.2940,10.1038,9.2125,1,6
2515.8000,107.1225,18.5106,90.0749,2.2712,8.3352,10.0365,9.1305,1,6
2515.8200,106.3063,18.6927,90.7450,2.2611,7.5780,9.9572,9.0364,1,6
2515.8400,105.6301,18.8826,91.4323,2.2514,6.9878,9.8675,8.9321,1,6
2515.8600,105.1201,19.0800,92.1698,2.2427,6.4806,9.7711,8.8223,1,6
2515.8800,104.7780,19.2849,92.9592,2.2354,6.0518,9.6683,8.7073,1,6
2515.9000,104.6155,19.4980,93.8116,2.2294,5.6893,9.5593,8.5875,1,1
2515.9200,104.6375,19.7198,94.7314,2.2250,5.3879,9.4443,8.4631,1,1
2515.9400,104.8238,19.9470,95.7040,2.2219,5.1393,9.3251,8.3358,1,1
2515.9600,105.1254,20.1716,96.6939,2.2202,4.9227,9.2060,8.2097,1,1
2515.9800,105.5398,20.3932,97.6997,2.2196,4.7370,9.0875,8.0849,1,1
2516.0000,106.0636,20.6106,98.7234,2.2203,4.5756,8.9700,7.9618,1,6
2516.0200,106.6954,20.8232,99.7660,2.2223,4.4357,8.8538,7.8407,1,6
2516.0400,107.4132,21.0297,100.7955,2.2255,4.3226,8.7403,7.7230,1,6
2516.0600,108.1630,21.2265,101.7333,2.2298,4.2491,8.6328,7.6122,1,6
2516.0800,108.9422,21.4136,102.5750,2.2353,4.2160,8.5316,7.5084,1,6
2516.1000,109.7429,21.5904,103.3006,2.2419,4.2273,8.4371,7.4123,1,6
2516.1200,110.5619,21.7568,103.9020,2.2497,4.2847,8.3496,7.3241,1,6
2516.1400,111.3854,21.9116,104.3911,2.2585,4.3820,8.2699,7.2444,1,6
2516.1600,112.1795,22.0524,104.7971,2.2683,4.5040,8.2000,7.1747,1,6
2516.1800,112.9424,22.1790,105.1216,2.2788,4.6499,8.1402,7.1150,1,6
2516.2000,113.6665,22.2909,105.3692,2.2903,4.8182,8.0907,7.0656,1,6
2516.2200,114.3486,22.3878,105.5417,2.3026,5.0084,8.0517,7.0267,1,6
2516.2400,114.9882,22.4697,105.6403,2.3157,5.2150,8.0236,6.9985,1,6
2516.2600,115.5841,22.5363,105.6680,2.3292,5.4244,8.0075,6.9815,1,6
2516.2800,116.1363,22.5878,105.6252,2.3431,5.6359,8.0034,6.9756,1,6
2516.3000,116.6410,22.6242,105.5135,2.3575,5.8493,8.0116,6.9808,1,1
2516.3200,117.0969,22.6455,105.3338,2.3723,6.0645,8.0320,6.9971,1,1
2516.3400,117.5138,22.6511,105.0826,2.3874,6.2714,8.0652,7.0252,1,1
2516.3600,117.9160,22.6400,104.7510,2.4022,6.4460,8.1126,7.0670,1,1
2516.3800,118.3047,22.6120,104.3385,2.4167,6.5863,8.1742,7.1226,1,1
2516.4000,118.6839,22.5656,103.8367,2.4309,6.6770,8.2514,7.1932,1,1
2516.4200,119.0551,22.5001,103.2424,2.4448,6.7118,8.3447,7.2794,1,1
2516.4400,119.4220,22.4200,102.5781,2.4582,6.7270,8.4505,7.3780,1,1
2516.4600,119.7936,22.3359,101.8987,2.4710,6.8110,8.5602,7.4815,1,1
2516.4800,120.1705,22.2484,101.2070,2.4829,6.9688,8.6734,7.5894,1,1
2516.5000,120.5556,22.1598,100.5082,2.4940,7.2243,8.7888,7.7006,1,1
2516.5200,120.9503,22.0711,99.8046,2.5042,7.5871,8.9059,7.8147,1,1
2516.5400,121.3514,21.9817,99.1171,2.5135,8.0366,9.0229,7.9302,1,1
2516.5600,121.7514,21.8896,98.4967,2.5219,8.5225,9.1355,8.0429,1,1
2516.5800,122.1499,21.7949,97.9464,2.5295,9.0423,9.2435,8.1527,1,1
2516.6000,122.5474,21.6972,97.4786,2.5361,9.5941,9.3462,8.2589,1,1
2516.6200,122.9442,21.5963,97.0983,2.5418,10.1772,9.4432,8.3611,1,1
2516.6400,123.3332,21.4929,96.8016,2.5466,10.7661,9.5338,8.4587,1,1
2516.6600,123.6974,21.3882,96.5787,2.5505,11.2982,9.6159,8.5499,1,1
2516.6800,124.0357,21.2825,96.4290,2.5534,11.7706,9.6894,8.6346,1,1
2516.7000,124.3453,21.1756,96.3524,2.5554,12.1773,9.7540,8.7126,1,1
2516.7200,124.6249,21.0675,96.3487,2.5564,12.5160,9.8095,8.7837,1,1
2516.7400,124.8721,20.9594,96.4146,2.5565,12.7592,9.8556,8.8476,1,1
2516.7600,125.0806,20.8542,96.5423,2.5556,12.8397,9.8911,8.9033,1,1
2516.7800,125.2501,20.7521,96.7316,2.5536,12.7529,9.9161,8.9506,1,1
2516.8000,125.3773,20.6526,96.9839,2.5506,12.4676,9.9302,8.9898,1,1
2516.8200,125.4610,20.5553,97.2999,2.5465,11.9708,9.9334,9.0208,1,1
2516.8400,125.5071,20.4647,97.6682,2.5415,11.3217,9.9256,9.0426,1,1
2516.8600,125.5301,20.3911,98.0608,2.5355,10.6647,9.9064,9.0526,1,1
2516.8800,125.5307,20.3353,98.4761,2.5287,10.0075,9.8758,9.0505,1,1
2516.9000,125.5092,20.2995,98.9064,2.5210,9.3757,9.8334,9.0355,1,1
2516.9200,125.4657,20.2848,99.3487,2.5124,8.7799,9.7789,9.0072,1,1
2516.9400,125.4095,20.2905,99.8095,2.5032,8.2309,9.7137,8.9667,1,1
2516.9600,125.3637,20.3153,100.3054,2.4937,7.7548,9.6411,8.9171,1,1
2516.9800,125.3295,20.3591,100.8373,2.4841,7.3534,9.5613,8.8584,1,1
2517.0000,125.3127,20.4220,101.4114,2.4743,7.0389,9.4747,8.7910,1,1
2517.0200,125.3155,20.5039,102.0302,2.4644,6.8163,9.3814,8.7149,1,1
2517.0400,125.3352,20.6043,102.6825,2.4544,6.6680,9.2825,8.6311,1,1
2517.0600,125.3649,20.7220,103.3412,2.4446,6.5511,9.1803,8.5418,1,1
2517.0800,125.4044,20.8570,104.0049,2.4348,6.4631,9.0750,8.4473,1,1
2517.1000,125.4561,21.0095,104.6705,2.4251,6.3963,8.9670,8.3478,1,1
2517.1200,125.5210,21.1798,105.3368,2.4155,6.3474,8.8563,8.2433,1,1
2517.1400,125.5868,21.3657,105.9956,2.4060,6.3147,8.7437,8.1349,1,1
2517.1600,125.6231,21.5625,106.6269,2.3967,6.2936,8.6309,8.0247,1,1
2517.1800,125.6284,21.7698,107.2295,2.3878,6.2839,8.5179,7.9130,1,1
2517.2000,125.5958,21.9881,107.8005,2.3791,6.2850,8.4049,7.7999,1,1
2517.2200,125.5225,22.2175,108.3387,2.3707,6.2965,8.2921,7.6857,1,1
2517.2400,125.4104,22.4532,108.8391,2.3627,6.3158,8.1800,7.5712,1,1
2517.2600,125.2636,22.6828,109.2901,2.3551,6.3364,8.0704,7.4588,1,1
2517.2800,125.0823,22.9060,109.6911,2.3479,6.3578,7.9633,7.3485,1,1
2517.3000,124.8636,23.1219,110.0424,2.3412,6.3789,7.8586,7.2406,1,6
2517.3200,124.6063,23.3303,110.3440,2.3350,6.3991,7.7564,7.1351,1,6
2517.3400,124.3222,23.5245,110.5852,2.3293,6.4178,7.6578,7.0332,1,6
2517.3600,124.0403,23.6878,110.7394,2.3245,6.4334,7.5659,6.9383,1,6
2517.3800,123.7621,23.8194,110.8045,2.3205,6.4459,7.4806,6.8505,1,6
2517.4000,123.4892,23.9137,110.7631,2.3174,6.4551,7.4028,6.7705,1,6
2517.4200,123.2224,23.9686,110.6079,2.3153,6.4610,7.3326,6.6987,1,6
2517.4400,122.9768,23.9904,110.3816,2.3141,6.4626,7.2699,6.6348,1,6
2517.4600,122.7893,23.9948,110.1882,2.3139,6.4577,7.2143,6.5777,1,6
2517.4800,122.6619,23.9826,110.0338,2.3146,6.4461,7.1657,6.5274,1,6
2517.5000,122.6030,23.9563,109.9476,2.3162,6.4267,7.1246,6.4841,1,1
2517.5200,122.6159,23.9168,109.9417,2.3188,6.3989,7.0910,6.4478,1,1
2517.5400,122.6998,23.8659,109.9864,2.3222,6.3652,7.0637,6.4174,1,1
2517.5600,122.8527,23.8079,110.0094,2.3266,6.3317,7.0399,6.3904,1,1
2517.5800,123.0748,23.7429,110.0068,2.3317,6.2986,7.0192,6.3665,1,1
2517.6000,123.3697,23.6715,109.9616,2.3377,6.2671,7.0013,6.3453,1,1
2517.6200,123.7390,23.5939,109.8671,2.3446,6.2377,6.9858,6.3265,1,1
2517.6400,124.1703,23.5117,109.7348,2.3523,6.2105,6.9727,6.3100,1,1
2517.6600,124.6331,23.4292,109.5934,2.3607,6.1856,6.9616,6.2958,1,1
2517.6800,125.1258,23.3466,109.4442,2.3696,6.1630,6.9526,6.2838,1,1
2517.7000,125.6445,23.2644,109.2936,2.3793,6.1427,6.9457,6.2741,1,1
2517.7200,126.1874,23.1830,109.1440,2.3896,6.1247,6.9408,6.2666,1,1
2517.7400,126.7469,23.1033,108.9915,2.4006,6.1094,6.9377,6.2612,1,1
2517.7600,127.3044,23.0278,108.8268,2.4121,6.0974,6.9360,6.2577,1,1
2517.7800,127.8587,22.9569,108.6496,2.4243,6.0888,6.9357,6.2560,1,1
2517.8000,128.4061,22.8923,108.4652,2.4371,6.0840,6.9364,6.2559,1,1
2517.8200,128.9449,22.8349,108.2756,2.4507,6.0831,6.9381,6.2574,1,1
2517.8400,129.4739,22.7800,108.0563,2.4646,6.0852,6.9415,6.2610,1,1
2517.8600,129.9899,22.7158,107.7469,2.4783,6.0879,6.9485,6.2680,1,1
2517.8800,130.4928,22.6417,107.3435,2.4914,6.0908,6.9591,6.2785,1,1
2517.9000,130.9820,22.5544,106.8172,2.5041,6.0912,6.9740,6.2926,1,1
2517.9200,131.4571,22.4525,106.1561,2.5162,6.0879,6.9932,6.3106,1,1
2517.9400,131.9176,22.3395,105.4187,2.5275,6.0892,7.0165,6.3322,1,1
2517.9600,132.3618,22.2240,104.7482,2.5378,6.1151,7.0433,6.3571,1,1
2517.9800,132.7898,22.1064,104.1529,2.5471,6.1668,7.0735,6.3852,1,1
2518.0000,133.2036,21.9876,103.6737,2.5553,6.2483,7.1072,6.4167,1,1
2518.0200,133.6040,21.8679,103.3274,2.5623,6.3615,7.1443,6.4515,1,1
2518.0400,133.9828,21.7500,103.0700,2.5681,6.5061,7.1845,6.4891,1,1
2518.0600,134.3201,21.6404,102.7939,2.5728,6.6814,7.2270,6.5285,1,1
2518.0800,134.6149,21.5395,102.4930,2.5763,6.8874,7.2718,6.5694,1,1
2518.1000,134.8665,21.4481,102.1434,2.5786,7.1280,7.3188,6.6117,1,1
2518.1200,135.0745,21.3667,101.7352,2.5797,7.4046,7.3680,6.6554,1,1
2518.1400,135.2271,21.2971,101.2819,2.5796,7.7047,7.4190,6.7003,1,1
2518.1600,135.2951,21.2441,100.8165,2.5785,7.9976,7.4712,6.7459,1,1
2518.1800,135.2768,21.2079,100.3407,2.5762,8.2819,7.5245,6.7923,1,1
2518.2000,135.1624,21.1887,99.8592,2.5728,8.5548,7.5788,6.8393,1,1
2518.2200,134.9477,21.1866,99.3738,2.5682,8.8152,7.6341,6.8870,1,1
2518.2400,134.6456,21.2047,98.8877,2.5625,9.0503,7.6900,6.9353,1,1
2518.2600,134.2874,21.2512,98.4083,2.5559,9.2290,7.7457,6.9835,1,1
2518.2800,133.8746,21.3266,97.9360,2.5483,9.3494,7.8012,7.0318,1,1
2518.3000,133.4094,21.4350,97.4724,2.5397,9.4026,7.8565,7.0802,1,1
2518.3200,132.8927,21.5782,97.0182,2.5301,9.3851,7.9115,7.1288,1,1
2518.3400,132.3380,21.7476,96.5743,2.5197,9.3037,7.9657,7.1767,1,1
2518.3600,131.7778,21.9223,96.1428,2.5088,9.1754,8.0175,7.2222,1,1
2518.3800,131.2139,22.1011,95.7236,2.4973,9.0007,8.0668,7.2652,1,1
2518.4000,130.6479,22.2820,95.3099,2.4854,8.7762,8.1134,7.3054,1,1
2518.4200,130.0806,22.4640,94.8988,2.4731,8.5003,8.1574,7.3427,1,1
2518.4400,129.5309,22.6402,94.5167,2.4604,8.1965,8.1980,7.3766,1,1
2518.4600,129.0447,22.7933,94.2280,2.4475,7.9221,8.2338,7.4061,1,1
2518.4800,128.6246,22.9223,94.0362,2.4344,7.6803,8.2646,7.4310,1,1
2518.5000,128.2824,23.0231,93.9581,2.4212,7.4862,8.2902,7.4510,1,1
2518.5200,128.0229,23.0938,94.0004,2.4079,7.3459,8.3103,7.4660,1,1
2518.5400,127.8397,23.1363,94.1514,2.3945,7.2487,8.3252,7.4764,1,1
2518.5600,127.7173,23.1552,94.3827,2.3811,7.1681,8.3352,7.4834,1,1
2518.5800,127.6550,23.1508,94.6928,2.3677,7.1028,8.3406,7.4871,1,1
2518.6000,127.6532,23.1227,95.0806,2.3543,7.0478,8.3412,7.4876,1,1
2518.6200,127.7122,23.0710,95.5457,2.3410,7.0013,8.3371,7.4849,1,1
2518.6400,127.8214,22.9986,96.0745,2.3278,6.9639,8.3287,7.4795,1,1
2518.6600,127.9551,22.9125,96.6340,2.3148,6.9376,8.3169,7.4725,1,1
2518.6800,128.1120,22.8130,97.2225,2.3020,6.9224,8.3019,7.4639,1,1
2518.7000,128.2900,22.6995,97.8346,2.2894,6.9187,8.2837,7.4539,1,1
2518.7200,128.4882,22.5717,98.4682,2.2770,6.9266,8.2624,7.4425,1,1
2518.7400,128.6948,22.4370,99.1171,2.2649,6.9452,8.2384,7.4302,1,1
2518.7600,128.8815,22.3132,99.7657,2.2530,6.9726,8.2131,7.4181,1,1
2518.7800,129.0464,22.2013,100.4131,2.2415,7.0087,8.1865,7.4064,1,1
2518.8000,129.1826,22.1019,101.0543,2.2303,7.0547,8.1587,7.3949,1,1
2518.8200,129.2870,22.0153,101.6873,2.2194,7.1110,8.1295,7.3837,1,1
2518.8400,129.3630,21.9527,102.3172,2.2089,7.1725,8.1003,7.3739,1,1
2518.8600,129.4193,21.9418,102.9564,2.1991,7.2263,8.0741,7.3686,1,1
2518.8800,129.4562,21.9843,103.6058,2.1902,7.2719,8.0510,7.3679,1,1
2518.9000,129.4731,22.0907,104.2747,2.1822,7.3109,8.0316,7.3725,1,1
2518.9200,129.4697,22.2653,104.9668,2.1752,7.3439,8.0163,7.3828,1,1
2518.9400,129.4530,22.4920,105.6574,2.1691,7.3559,8.0051,7.3983,1,1
2518.9600,129.4404,22.7315,106.2863,2.1641,7.3100,7.9985,7.4177,1,1
2518.9800,129.4327,22.9818,106.8499,2.1603,7.2040,7.9965,7.4410,1,1
2519.0000,129.4340,23.2359,107.3329,2.1575,7.0229,7.9993,7.4682,1,1
2519.0200,129.4458,23.4912,107.7291,2.1559,6.7607,8.0071,7.4993,1,1
2519.0400,129.4673,23.7445,108.0494,2.1555,6.4426,8.0193,7.5336,1,1
2519.0600,129.4966,23.9882,108.3205,2.1562,6.1304,8.0345,7.5694,1,1
2519.0800,129.5338,24.2218,108.5439,2.1580,5.8275,8.0527,7.6067,1,1
2519.1000,129.5806,24.4442,108.7251,2.1610,5.5443,8.0737,7.6453,1,1
2519.1200,129.6378,24.6549,108.8664,2.1652,5.2852,8.0974,7.6850,1,1
2519.1400,129.6985,24.8506,108.9648,2.1705,5.0560,8.1235,7.7253,1,1
2519.1600,129.7459,25.0236,109.0132,2.1768,4.8706,8.1506,7.7654,1,1
2519.1800,129.7790,25.1735,109.0111,2.1840,4.7298,8.1788,7.8050,1,1
2519.2000,129.7950,25.2991,108.9555,2.1923,4.6360,8.2080,7.8441,1,1
2519.2200,129.7926,25.3998,108.8452,2.2016,4.5900,8.2381,7.8827,1,1
2519.2400,129.7700,25.4738,108.6866,2.2118,4.5971,8.2687,7.9203,1,1
2519.2600,129.7228,25.5162,108.4957,2.2228,4.6697,8.2985,7.9558,1,1
2519.2800,129.6506,25.5268,108.2732,2.2348,4.8089,8.3274,7.9893,1,1
2519.3000,129.5515,25.5017,108.0178,2.2477,5.0246,8.3554,8.0206,1,1
2519.3200,129.4247,25.4396,107.7291,2.2616,5.3209,8.3823,8.0497,1,1
2519.3400,129.2731,25.3495,107.4226,2.2761,5.6729,8.4077,8.0762,1,1
2519.3600,129.1038,25.2535,107.1363,2.2903,6.0194,8.4303,8.0994,1,1
2519.3800,128.9171,25.1529,106.8725,2.3041,6.3576,8.4500,8.1192,1,1
2519.4000,128.7132,25.0518,106.6395,2.3175,6.6820,8.4665,8.1355,1,1
2519.4200,128.4920,24.9521,106.4408,2.3303,6.9906,8.4796,8.1482,1,1
2519.4400,128.2584,24.8545,106.2748,2.3424,7.2579,8.4896,8.1572,1,1
2519.4600,128.0242,24.7610,106.1372,2.3535,7.4215,8.4972,8.1627,1,1
2519.4800,127.7903,24.6719,106.0278,2.3636,7.4774,8.5023,8.1646,1,1
2519.5000,127.5595,24.5880,105.9439,2.3726,7.3996,8.5050,8.1626,1,1
2519.5200,127.3330,24.5098,105.8845,2.3804,7.1776,8.5052,8.1566,1,1
2519.5400,127.1096,24.4363,105.8578,2.3872,6.8551,8.5035,8.1474,1,1
2519.5600,126.8862,24.3655,105.8838,2.3928,6.5389,8.5009,8.1371,1,1
2519.5800,126.6629,24.2971,105.9640,2.3973,6.2349,8.4975,8.1257,1,1
2519.6000,126.4407,24.2311,106.1072,2.4007,5.9644,8.4934,8.1134,1,1
2519.6200,126.2200,24.1674,106.3170,2.4030,5.7363,8.4886,8.1004,1,1
2519.6400,125.9956,24.1050,106.5765,2.4044,5.5491,8.4835,8.0872,1,1
2519.6600,125.7540,24.0414,106.8441,2.4048,5.3992,8.4794,8.0751,1,1
2519.6800,125.4949,23.9764,107.1176,2.4044,5.2866,8.4762,8.0642,1,1
2519.7000,125.2171,23.9105,107.3913,2.4030,5.2122,8.4742,8.0546,1,1
2519.7200,124.9203,23.8438,107.6628,2.4007,5.1765,8.4734,8.0464,1,1
2519.7400,124.5981,23.7728,107.9235,2.3976,5.1781,8.4741,8.0401,1,1
2519.7600,124.2350,23.6889,108.1520,2.3943,5.2140,8.4775,8.0369,1,1
2519.7800,123.8300,23.5915,108.3473,2.3906,5.2838,8.4837,8.0368,1,1
2519.8000,123.3776,23.4780,108.5079,2.3866,5.3875,8.4925,8.0399,1,1
2519.8200,122.8755,23.3474,108.6330,2.3823,5.5251,8.5041,8.0462,1,1
2519.8400,122.3311,23.2024,108.7111,2.3779,5.6947,8.5189,8.0564,1,1
2519.8600,121.7629,23.0495,108.7135,2.3743,5.8921,8.5384,8.0720,1,1
2519.8800,121.1718,22.8889,108.6386,2.3716,6.1170,8.5626,8.0933,1,1
2519.9000,120.5591,22.7210,108.4755,2.3699,6.3665,8.5921,8.1208,1,1
2519.9200,119.9255,22.5461,108.2198,2.3693,6.6396,8.6272,8.1549,1,1
2519.9400,119.2784,22.3670,107.8881,2.3698,6.9430,8.6667,8.1943,1,1
2519.9600,118.6364,22.1911,107.5214,2.3712,7.2926,8.7077,8.2358,1,1
2519.9800,118.0004,22.0187,107.1219,2.3736,7.6898,8.7500,8.2795,1,1
2520.0000,117.3714,21.8515,106.6985,2.3770,8.1456,8.7934,8.3248,1,6
2520.0200,116.7499,21.6900,106.2547,2.3813,8.6644,8.8378,8.3717,1,6
2520.0400,116.1461,21.5344,105.7876,2.3865,9.2190,8.8822,8.4191,1,6
2520.0600,115.5850,21.3847,105.2901,2.3924,9.7430,8.9244,8.4643,1,6
2520.0800,115.0679,21.2409,104.7617,2.3990,10.2328,8.9641,8.5070,1,6
2520.1000,114.6007,21.1031,104.1968,2.4061,10.6763,9.0011,8.5469,1,6
2520.1200,114.1856,20.9712,103.5932,2.4138,11.0684,9.0353,8.5837,1,6
2520.1400,113.8212,20.8457,102.9672,2.4220,11.4048,9.0660,8.6169,1,6
2520.1600,113.5039,20.7278,102.3583,2.4304,11.6751,9.0920,8.6448,1,6
2520.1800,113.2334,20.6175,101.7688,2.4390,11.8788,9.1131,8.6675,1,6
2520.2000,113.0100,20.5150,101.2050,2.4478,12.0137,9.1292,8.6847,1,1
2520.2200,112.8338,20.4204,100.6697,2.4567,12.0790,9.1402,8.6964,1,1
2520.2400,112.7026,20.3340,100.1684,2.4656,12.0710,9.1456,8.7020,1,1
2520.2600,112.6113,20.2564,99.7144,2.4740,11.9809,9.1448,8.7006,1,1
2520.2800,112.5598,20.1878,99.3084,2.4819,11.8078,9.1374,8.6921,1,1
2520.3000,112.5489,20.1273,98.9546,2.4892,11.5406,9.1236,8.6764,1,1
2520.3200,112.5790,20.0747,98.6545,2.4959,11.1748,9.1032,8.6535,1,1
2520.3400,112.6431,20.0332,98.4055,2.5018,10.7423,9.0759,8.6230,1,1
2520.3600,112.7244,20.0102,98.2008,2.5065,10.3207,9.0413,8.5839,1,1
2520.3800,112.8218,20.0062,98.0399,2.5098,9.9144,8.9992,8.5361,1,1
2520.4000,112.9345,20.0236,97.9192,2.5117,9.5404,8.9493,8.4789,1,1
2520.4200,113.0619,20.0635,97.8370,2.5121,9.2057,8.8912,8.4121,1,1
2520.4400,113.1951,20.1227,97.8030,2.5112,8.9059,8.8264,8.3374,1,1
2520.4600,113.3125,20.1936,97.8403,2.5097,8.6307,8.7582,8.2589,1,1
2520.4800,113.4130,20.2757,97.9506,2.5075,8.3794,8.6869,8.1770,1,1
2520.5000,113.4920,20.3683,98.1454,2.5048,8.1514,8.6128,8.0920,1,1
2520.5200,113.5477,20.4709,98.4294,2.5016,7.9463,8.5360,8.0041,1,1
